fused.ts,fused.H,fused.q[0],fused.q[1],fused.q[2],fused.q[3]
311638,-27.565556,0.66599,-0.705007,-0.167507,-0.177099
311680,-27.566319,0.663304,-0.703831,-0.174821,-0.184626
311742,-27.566828,0.665354,-0.696911,-0.184154,-0.194181
311803,-27.567966,0.666369,-0.690349,-0.195234,-0.203111
311844,-27.567316,0.665565,-0.682671,-0.210463,-0.216076
311905,-27.566427,0.666789,-0.673853,-0.223429,-0.226703
311967,-27.565945,0.670821,-0.663094,-0.235496,-0.234193
312008,-27.565897,0.667795,-0.66137,-0.242319,-0.240668
312070,-27.565777,0.670025,-0.653061,-0.252465,-0.246656
312131,-27.564783,0.664147,-0.655725,-0.255522,-0.252274
312193,-27.565119,0.647005,-0.675463,-0.244881,-0.25528
312234,-27.565077,0.636164,-0.689744,-0.2345,-0.254085
312296,-27.563913,0.627817,-0.698798,-0.229581,-0.254599
312358,-27.562719,0.616936,-0.707345,-0.226861,-0.259973
312398,-27.561239,0.610054,-0.710134,-0.229052,-0.266606
312460,-27.559998,0.607643,-0.705744,-0.237832,-0.275919
312521,-27.557032,0.605044,-0.698208,-0.251015,-0.288823
312562,-27.555502,0.599003,-0.691641,-0.264367,-0.304857
312624,-27.553272,0.596806,-0.68352,-0.275982,-0.316949
312686,-27.550129,0.602614,-0.670598,-0.288549,-0.322327
312747,-27.547537,0.611186,-0.653239,-0.30504,-0.326621
312788,-27.546074,0.613638,-0.646399,-0.311882,-0.329159
312850,-27.543211,0.617271,-0.64701,-0.308687,-0.324141
312912,-27.5404,0.630663,-0.631451,-0.318475,-0.319543
312974,-27.53796,0.651759,-0.605611,-0.333581,-0.311721
313014,-27.536459,0.676506,-0.576158,-0.348283,-0.298464
313076,-27.535105,0.699537,-0.541629,-0.367766,-0.286415
313137,-27.533798,0.723559,-0.509127,-0.380358,-0.269408
313178,-27.531046,0.743371,-0.484553,-0.385864,-0.252422
313240,-27.529039,0.758129,-0.472104,-0.381963,-0.237619
313302,-27.526913,0.767828,-0.470557,-0.370883,-0.226853
313363,-27.525175,0.775317,-0.473354,-0.35679,-0.217993
313404,-27.524208,0.785557,-0.468858,-0.346584,-0.207251
313466,-27.524269,0.800301,-0.455918,-0.337993,-0.193441
313528,-27.523972,0.825764,-0.415446,-0.340208,-0.172562
313589,-27.524647,0.856976,-0.352271,-0.347052,-0.145096
313630,-27.526272,0.895717,-0.282191,-0.326711,-0.106394
313692,-27.528793,0.918378,-0.257189,-0.289296,-0.082112
313733,-27.5301,0.928662,-0.27181,-0.242282,-0.07075
313794,-27.531462,0.936976,-0.280469,-0.199679,-0.05951
313856,-27.53186,0.951484,-0.261113,-0.157047,-0.042818
313898,-27.531132,0.967692,-0.220367,-0.119566,-0.026727
313959,-27.530682,0.980507,-0.177874,-0.082239,-0.014266
314020,-27.531944,0.985569,-0.15348,-0.07063,-0.01043
314061,-27.531685,0.985139,-0.158514,-0.065455,-0.009516
314123,-27.530048,0.985652,-0.158325,-0.057978,-0.0079
314185,-27.529579,0.987549,-0.149774,-0.047803,-0.005511
314226,-27.524332,0.990961,-0.130331,-0.031656,-0.003003
314287,-27.517054,0.994137,-0.104434,-0.027953,-0.001927
314349,-27.511871,0.995224,-0.094033,-0.026169,-0.001642
314390,-27.5044,0.995879,-0.089015,-0.01734,-0.000682
314452,-27.49119,0.996253,-0.086433,0.0031,0.00038
314555,-27.465231,0.992838,-0.096726,0.069751,0.007125
314616,-27.451895,0.989111,-0.097387,0.109797,0.010934
314678,-27.438402,0.984879,-0.093969,0.144808,0.014638
314719,-27.42688,0.981963,-0.082286,0.169599,0.014641
314780,-27.41449,0.98059,-0.066912,0.183872,0.012557
314842,-27.402666,0.981676,-0.062059,0.179791,0.011642
314883,-27.390568,0.983743,-0.053485,0.171131,0.010216
314944,-27.37727,0.984656,-0.03609,0.170557,0.007777
315006,-27.363239,0.98447,-0.012162,0.175098,0.003523
315047,-27.352196,0.984544,0.013672,0.174594,-0.001572
315109,-27.341505,0.986116,0.032258,0.162819,-0.005013
315170,-27.33247,0.987444,0.040786,0.152497,-0.005988
315211,-27.324589,0.988874,0.045012,0.14164,-0.006388
315273,-27.319487,0.9903,0.047284,0.130487,-0.006575
315334,-27.314831,0.991121,0.049728,0.12312,-0.00694
315376,-27.312145,0.991788,0.048854,0.118003,-0.006715
315438,-27.310539,0.992275,0.045243,0.115351,-0.00615
315499,-27.308752,0.992366,0.039622,0.116654,-0.005596
315540,-27.306717,0.992645,0.040425,0.113983,-0.005472
315601,-27.305162,0.993765,0.03212,0.106686,-0.004276
315663,-27.304174,0.995102,0.020257,0.096718,-0.002763
315704,-27.304579,0.995798,0.016624,0.090026,-0.002292
315766,-27.307489,0.996433,0.027066,0.079843,-0.003609
315827,-27.311962,0.997072,0.04827,0.059087,-0.005187
315889,-27.316082,0.998374,0.047078,0.031726,-0.005208
315930,-27.321831,0.999943,0.010181,0.001875,-0.002758
315991,-27.328857,0.999499,-0.025606,-0.018583,-0.000678
316053,-27.335981,0.998798,-0.046501,-0.015484,0.000255
316094,-27.348724,0.996975,-0.075094,0.019827,0.002775
316156,-27.364384,0.992439,-0.104418,0.064072,0.007481
316217,-27.384254,0.988791,-0.110728,0.099444,0.011968
316258,-27.398899,0.98917,-0.094604,0.111693,0.010822
316320,-27.419743,0.990368,-0.079248,0.113208,0.008694
316382,-27.442984,0.991801,-0.076528,0.102068,0.007478
316443,-27.467875,0.99201,-0.085887,0.092107,0.007472
316484,-27.492714,0.996014,-0.067439,0.058234,0.004229
316546,-27.516315,0.998529,-0.043826,0.031861,0.001939
316608,-27.534008,0.999842,-0.013767,0.011206,-0.000289
316649,-27.556681,0.999955,-0.007801,0.005394,-0.000322
316710,-27.581684,0.999957,-0.00778,0.005032,0.000002
316772,-27.607138,0.999961,-0.007435,0.004779,0.000141
316813,-27.629768,0.999963,-0.007276,0.00457,0.000005
316874,-27.648802,0.999964,-0.007139,0.004574,0.000033
316936,-27.66567,0.999965,-0.007003,0.00455,0.000041
316978,-27.680372,0.999966,-0.006831,0.004588,0.000043
317039,-27.694744,0.999967,-0.006691,0.004592,0.000038
317100,-27.704489,0.999968,-0.006563,0.004623,0.000034
317141,-27.711708,0.999968,-0.006449,0.004647,0.000033
317203,-27.716093,0.999969,-0.006313,0.004662,0.000032
317265,-27.717991,0.99997,-0.006196,0.004684,0.000028
317326,-27.718103,0.999971,-0.006055,0.004702,0.00003
317367,-27.718962,0.999971,-0.005952,0.004723,0.000034
317429,-27.718807,0.999972,-0.005839,0.004724,0.00003
317470,-27.719706,0.999972,-0.005723,0.004745,0.000031
317532,-27.719954,0.999973,-0.005604,0.004758,0.000028
317594,-27.719173,0.999973,-0.005508,0.004774,0.000026
317634,-27.718363,0.999974,-0.005394,0.004798,0.000027
317696,-27.71965,0.999975,-0.005278,0.004814,0.000027
317757,-27.718637,0.999975,-0.005171,0.004809,0.000026
317798,-27.71751,0.999976,-0.005056,0.004813,0.000024
317860,-27.716722,0.999976,-0.004949,0.004843,0.000025
317922,-27.718405,0.999977,-0.004864,0.004846,0.000023
317983,-27.719826,0.999977,-0.004783,0.004863,0.000024
318024,-27.72159,0.999977,-0.004696,0.004871,0.000024
318086,-27.723034,0.999978,-0.004607,0.004869,0.000028
318148,-27.724455,0.999978,-0.004511,0.004891,0.000021
318210,-27.725876,0.999978,-0.00444,0.004917,0.000028
318250,-27.727634,0.999978,-0.004349,0.004933,0.000021
318312,-27.728048,0.999979,-0.00428,0.00492,0.000021
318374,-27.726,0.999979,-0.004211,0.004939,0.000023
318435,-27.72378,0.999979,-0.004142,0.004943,0.000022
318476,-27.725071,0.99998,-0.004068,0.004934,0.000017
318538,-27.726168,0.99998,-0.004018,0.004939,0.000021
318599,-27.729956,0.99998,-0.003957,0.004955,0.000021
318640,-27.731495,0.99998,-0.003909,0.004964,0.000021
318702,-27.732918,0.99998,-0.003851,0.004967,0.000021
318743,-27.733006,0.999981,-0.003795,0.004956,0.000018
318805,-27.732981,0.999981,-0.003731,0.004953,0.000023
318866,-27.732639,0.999981,-0.003666,0.004954,0.000022
318907,-27.731045,0.999981,-0.003631,0.004945,0.000017
318969,-27.729847,0.999981,-0.003592,0.004938,0.000023
319030,-27.729065,0.999981,-0.003548,0.004949,0.000021
319072,-27.728386,0.999982,-0.003485,0.004943,0.000017
319134,-27.728247,0.999982,-0.003442,0.00495,0.000021
319195,-27.729399,0.999982,-0.003379,0.004937,0.000021
319236,-27.731514,0.999982,-0.003339,0.004923,0.00002
319297,-27.732738,0.999983,-0.003269,0.004925,0.00002
319359,-27.733973,0.999983,-0.003226,0.00493,0.000019
319421,-27.733845,0.999983,-0.003171,0.004918,0.000019
319462,-27.734516,0.999983,-0.003113,0.004923,0.000015
319523,-27.735058,0.999983,-0.003058,0.00491,0.000016
319585,-27.734827,0.999983,-0.003014,0.004906,0.000014
319626,-27.734846,0.999984,-0.002964,0.004914,0.000014
319688,-27.736042,0.999984,-0.002915,0.004928,0.000016
319750,-27.738533,0.999984,-0.00287,0.004936,0.000016
319790,-27.740337,0.999984,-0.002837,0.004936,0.000017
319852,-27.741447,0.999984,-0.002805,0.004945,0.000017
319913,-27.742004,0.999984,-0.002787,0.004941,0.000013
319954,-27.742899,0.999984,-0.002742,0.004936,0.000013
320016,-27.744318,0.999984,-0.002709,0.004941,0.000014
320078,-27.745684,0.999984,-0.002674,0.004925,0.000015
320139,-27.745649,0.999984,-0.002657,0.004928,0.000017
320180,-27.743896,0.999985,-0.002624,0.004916,0.000016
320242,-27.741947,0.999985,-0.002582,0.004934,0.000011
320304,-27.741573,0.999985,-0.002541,0.004943,0.000012
320345,-27.741312,0.999985,-0.00252,0.004956,0.000014
320406,-27.740297,0.999985,-0.002513,0.004963,0.000013
320468,-27.739315,0.999985,-0.002504,0.004957,0.000017
320530,-27.738796,0.999985,-0.002472,0.004969,0.000018
320570,-27.737364,0.999985,-0.002437,0.004963,0.000016
320632,-27.735115,0.999985,-0.002409,0.004965,0.00001
320694,-27.734863,0.999985,-0.00239,0.004962,0.00001
320735,-27.734879,0.999985,-0.002368,0.004986,0.000013
320796,-27.733818,0.999985,-0.002346,0.004998,0.000015
320858,-27.73311,0.999985,-0.002315,0.004984,0.000013
320899,-27.732767,0.999985,-0.002295,0.004988,0.000011
320961,-27.734217,0.999985,-0.002257,0.004992,0.000014
321023,-27.734951,0.999985,-0.002232,0.004988,0.000008
321064,-27.73675,0.999985,-0.002202,0.004975,0.00001
321126,-27.737482,0.999985,-0.002171,0.004961,0.00001
321188,-27.736408,0.999985,-0.002149,0.004953,0.000016
321228,-27.738535,0.999985,-0.002136,0.004965,0.00001
321290,-27.741049,0.999986,-0.00212,0.004959,0.00001
321352,-27.743561,0.999986,-0.002088,0.004947,0.000011
321413,-27.746067,0.999986,-0.00207,0.004966,0.00001
321454,-27.7507,0.999986,-0.002062,0.004941,0.000014
321516,-27.753565,0.999986,-0.002044,0.004954,0.000009
321578,-27.753933,0.999986,-0.002027,0.004951,0.000018
321619,-27.757399,0.999986,-0.002019,0.004924,0.000013
321680,-27.760263,0.999986,-0.002015,0.004937,0.000014
321742,-27.763138,0.999986,-0.001996,0.004943,0.000008
321803,-27.763479,0.999986,-0.001979,0.004953,0.000004
321844,-27.765211,0.999986,-0.001965,0.004963,0.000009
321906,-27.765903,0.999986,-0.001962,0.004966,0.000009
321968,-27.765873,0.999986,-0.001942,0.004959,0.000005
322008,-27.766888,0.999986,-0.001938,0.004962,0.000011
322070,-27.765831,0.999986,-0.001914,0.004968,0.000009
322132,-27.764717,0.999986,-0.001909,0.00496,0.000012
322173,-27.762939,0.999986,-0.001894,0.004947,0.000011
322235,-27.761812,0.999986,-0.001878,0.00494,0.000013
322296,-27.758608,0.999986,-0.001867,0.004951,0.000007
322337,-27.757828,0.999986,-0.001861,0.004943,0.00001
322399,-27.758844,0.999986,-0.001835,0.004959,0.000012
322460,-27.757513,0.999986,-0.001829,0.004959,0.000008
322501,-27.756784,0.999986,-0.001841,0.004967,0.000012
322563,-27.75609,0.999986,-0.001821,0.004963,0.000008
322624,-27.754715,0.999986,-0.001822,0.004954,0.000012
322666,-27.75462,0.999986,-0.001824,0.004949,0.000008
322727,-27.755278,0.999986,-0.001817,0.00495,0.00001
322789,-27.754135,0.999986,-0.001851,0.004952,0.00003
322830,-27.753611,0.999986,-0.001816,0.004934,0.000074
322892,-27.752964,0.999986,-0.001771,0.004939,-0.000058
322953,-27.752565,0.999986,-0.001826,0.004942,0.0001
322995,-27.751373,0.999986,-0.001806,0.00491,-0.000134
323056,-27.750317,0.999987,-0.001743,0.00488,0.000286
323118,-27.748732,0.999987,-0.001888,0.004829,-0.000034
323159,-27.746691,0.999987,-0.001645,0.004897,-0.000128
323221,-27.744406,0.999987,-0.001702,0.004874,0.000108
323282,-27.742931,0.999987,-0.001798,0.004854,0.000026
323324,-27.741436,0.999987,-0.001711,0.004904,0
323385,-27.738775,0.999986,-0.001843,0.004879,0.000013
323446,-27.737726,0.999986,-0.001801,0.004924,-0.000007
323488,-27.737612,0.999986,-0.001824,0.004896,0.000034
323549,-27.736418,0.999986,-0.00178,0.004912,-0.000014
323610,-27.735199,0.999986,-0.001767,0.004913,0.000019
323651,-27.734049,0.999986,-0.001736,0.004906,0.000003
323713,-27.733227,0.999987,-0.00172,0.004889,0.000028
323775,-27.73358,0.999986,-0.001719,0.004906,0.000003
323816,-27.733086,0.999987,-0.001713,0.004892,0.000037
323877,-27.733465,0.999987,-0.001733,0.004894,-0.000001
323939,-27.73205,0.999986,-0.001735,0.004919,0.000016
323980,-27.734211,0.999987,-0.001772,0.00489,0.000002
324042,-27.736744,0.999987,-0.00174,0.004904,0.000005
324104,-27.738556,0.999987,-0.001782,0.004891,0.000013
324165,-27.73892,0.999987,-0.001741,0.004898,0.000001
324206,-27.738556,0.999987,-0.001763,0.004882,0.000022
324267,-27.739265,0.999987,-0.00173,0.004875,-0.000007
324329,-27.738192,0.999987,-0.001697,0.004834,0.000041
324370,-27.738176,0.999987,-0.001672,0.004846,-0.000005
324432,-27.737459,0.999987,-0.001657,0.004837,0.000086
324493,-27.738523,0.999987,-0.00177,0.00475,0.000065
324534,-27.738888,0.999987,-0.001826,0.004738,0.000163
324596,-27.73712,0.999987,-0.001812,0.004732,-0.000016
324658,-27.731779,0.999987,-0.00183,0.004689,-0.000114
324699,-27.720812,0.999988,-0.001812,0.004659,-0.000123
324760,-27.706858,0.999987,-0.001942,0.004697,-0.000156
324822,-27.692162,0.999987,-0.002108,0.004611,0.000223
324863,-27.679724,0.999987,-0.002217,0.004654,-0.000087
324924,-27.662045,0.999985,-0.003507,0.004263,-0.000363
324965,-27.62874,0.999947,-0.00961,0.00365,-0.000075
325027,-27.567753,0.999718,-0.023602,0.002548,-0.000125
325088,-27.508375,0.999394,-0.03478,0.001127,-0.000001
325150,-27.45583,0.999175,-0.04062,0.000422,-0.000041
325191,-27.403229,0.999458,-0.032898,-0.001187,0.000474
325253,-27.360138,0.999716,-0.023804,-0.000884,-0.000862
325315,-27.324144,0.999662,-0.02581,-0.002953,0.000485
325356,-27.26306,0.999648,-0.026437,-0.00207,-0.000289
325417,-27.202122,0.999851,-0.01725,0.000983,-0.000596
325479,-27.10564,0.999942,-0.010746,-0.000347,-0.000054
325520,-27.038485,0.999861,-0.016501,-0.002488,0.000585
325582,-26.970381,0.99992,-0.011533,0.00517,-0.001045
325644,-26.888412,0.999886,0.008146,0.012616,0.001315
325685,-26.767229,0.999378,0.024332,0.025531,0.000156
325746,-26.627392,0.997978,0.031633,0.055119,-0.000494
325808,-26.54431,0.99602,0.030771,0.083629,-0.002
325849,-26.513954,0.994017,0.041492,0.100993,-0.00308
325910,-26.482349,0.993331,0.049334,0.104036,-0.006092
325972,-26.44072,0.993826,0.053528,0.097031,-0.005487
326013,-26.42078,0.993575,0.060112,0.095742,-0.005451
326074,-26.403889,0.994571,0.063104,0.082483,-0.006568
326136,-26.375601,0.996799,0.05988,0.052916,-0.002423
326177,-26.352829,0.998173,0.051455,0.031674,-0.000526
326239,-26.327517,0.998491,0.049285,0.023793,-0.004596
326300,-26.316854,0.998875,0.042253,0.021518,-0.000299
326341,-26.313602,0.999471,0.030583,0.010999,-0.001091
326403,-26.295893,0.999836,0.016963,0.006312,0.001028
326464,-26.271654,0.999564,0.009444,0.027965,0.000006
326506,-26.260748,0.998466,0.000597,0.055358,0.000924
326568,-26.288254,0.997846,-0.011303,0.064609,0.001454
326629,-26.310062,0.997835,-0.015455,0.063928,-0.000328
326670,-26.283409,0.99658,-0.015277,0.081196,0.0013
326731,-26.226818,0.993588,-0.016943,0.111777,0.001478
326793,-26.177696,0.990919,-0.022583,0.132524,0.002554
326834,-26.118402,0.992568,-0.023158,0.119405,0.003811
326896,-26.021872,0.994975,-0.019423,0.098217,0.001158
326957,-25.906595,0.995309,-0.0212,0.094398,0.000344
327019,-25.781784,0.994943,-0.026111,0.096918,0.003727
327060,-25.66184,0.994819,-0.021378,0.099376,0.001468
327122,-25.551231,0.995935,-0.019151,0.088015,0.000433
327184,-25.42454,0.996479,-0.020495,0.0813,0.000074
327224,-25.287336,0.997171,-0.020308,0.072373,0.000612
327286,-25.139318,0.997947,-0.017312,0.061621,0.002032
327347,-24.990139,0.998978,-0.01621,0.042162,0.001373
327388,-24.829811,0.999396,-0.013799,0.031887,0.000822
327450,-24.674309,0.999322,-0.013541,0.034208,0.001115
327512,-24.513933,0.999294,-0.013934,0.034892,0.000847
327552,-24.332407,0.999477,-0.011767,0.030109,0.000356
327614,-24.14415,0.99934,-0.009743,0.034998,0.000214
327676,-23.950258,0.999052,-0.014633,0.040986,0.001037
327717,-23.741804,0.999145,-0.018257,0.037096,-0.000188
327779,-23.532677,0.999666,-0.013026,0.022293,0.000809
327840,-23.340656,0.999878,-0.007248,0.013815,-0.000497
327881,-23.138645,0.999629,-0.010077,0.025283,-0.001457
327943,-22.91342,0.999032,-0.01411,0.041655,0.000461
328004,-22.688324,0.999197,-0.009284,0.038975,0.000321
328045,-22.467157,0.999852,0.00178,0.017122,-0.000735
328107,-22.234339,0.999822,0.018544,0.002297,0.002789
328168,-21.995903,0.99962,0.027138,0.00476,-0.000908
328210,-21.767818,0.999517,0.02944,0.009981,0.00007
328271,-21.532181,0.99951,0.030925,0.004953,-0.000088
328333,-21.282982,0.998925,0.044752,0.011887,-0.002041
328374,-21.029694,0.997901,0.049646,0.041573,-0.000674
328436,-20.773487,0.99647,0.037562,0.075083,0.000101
328497,-20.524483,0.994668,0.02908,0.098891,-0.003223
328539,-20.305773,0.9928,0.037677,0.11361,-0.004645
328600,-20.074167,0.990792,0.044634,0.127658,-0.006503
328662,-19.826323,0.990564,0.038522,0.131391,-0.005998
328703,-19.57655,0.993295,0.031013,0.111306,-0.003842
328765,-19.318617,0.996743,0.030064,0.074746,-0.003478
328826,-19.041977,0.998338,0.03595,0.04501,-0.001872
328888,-18.718828,0.997625,0.058026,0.037024,-0.002514
328949,-18.45624,0.996193,0.076606,0.041304,-0.005061
328990,-18.196793,0.994652,0.09029,0.049912,-0.004813
329052,-17.922779,0.992917,0.105118,0.055216,-0.004122
329113,-17.646868,0.991297,0.121023,0.051648,-0.003946
329154,-17.384029,0.989972,0.134816,0.041782,-0.005908
329216,-17.129072,0.988514,0.146034,0.038503,-0.005685
329278,-16.850321,0.987584,0.151344,0.041869,-0.004394
329319,-16.606432,0.994282,0.094746,0.049016,-0.004836
329380,-16.323622,0.997156,0.053976,0.05247,-0.003518
329442,-16.000555,0.998252,0.031635,0.049881,-0.002078
329483,-15.736926,0.998442,0.023092,0.05073,-0.002689
329544,-15.440125,0.998522,0.015884,0.051917,-0.002589
329606,-15.1924,0.998586,0.012388,0.051702,0.000102
329647,-14.9117,0.998537,0.011443,0.052845,0.000951
329709,-14.650167,0.998565,0.00477,0.053335,-0.000462
329771,-14.44775,0.998798,-0.002244,0.048958,0.000322
329812,-14.173087,0.99903,-0.004689,0.043762,0.001616
329873,-13.885213,0.999032,-0.004224,0.043763,-0.00151
329935,-13.594521,0.998792,-0.002797,0.049054,-0.000811
329997,-13.243281,0.998842,0.002881,0.04799,-0.001986
330038,-13.01499,0.998767,0.01144,0.04828,-0.001443
330100,-12.742844,0.998489,0.016975,0.052272,-0.000452
330162,-12.464006,0.998289,0.013487,0.056894,-0.000301
330202,-12.169337,0.998194,0.012004,0.058861,-0.000642
330264,-11.869676,0.998103,0.010742,0.060615,-0.001018
330326,-11.565144,0.998072,0.010949,0.061084,-0.000711
330387,-11.256819,0.997499,0.017264,0.068533,-0.001098
330429,-10.94506,0.996933,0.023197,0.074742,0.000485
330490,-10.649519,0.996278,0.03236,0.079751,-0.004706
330552,-10.291962,0.995702,0.038543,0.08399,-0.006101
330593,-10.047223,0.995867,0.042795,0.079976,-0.004739
330655,-9.74177,0.996004,0.043871,0.077768,-0.001652
330716,-9.43482,0.995802,0.046522,0.0788,-0.002135
330778,-9.126196,0.99548,0.046905,0.082463,-0.004369
330819,-8.825162,0.995344,0.049378,0.082746,-0.002309
330880,-8.533668,0.995162,0.05144,0.083566,-0.004894
330942,-8.220692,0.99485,0.050397,0.087749,-0.005772
331003,-7.909932,0.994432,0.053225,0.090834,-0.004495
331044,-7.600407,0.99458,0.055581,0.087764,-0.004461
331106,-7.291935,0.995653,0.053088,0.076451,-0.003451
331168,-6.99226,0.996354,0.051445,0.068029,-0.00212
331230,-6.709848,0.996812,0.05074,0.061541,-0.001951
331270,-6.416264,0.997148,0.050988,0.055518,-0.003793
331332,-6.186647,0.997659,0.048189,0.048494,-0.001323
331373,-5.862645,0.998372,0.045811,0.033887,-0.00242
331434,-5.521051,0.99865,0.048906,0.017504,-0.000772
331496,-5.167325,0.998576,0.052727,0.008136,0.000362
331538,-4.814325,0.998493,0.05386,0.010502,-0.000299
331599,-4.485623,0.998554,0.050882,0.017295,-0.001101
331661,-4.150281,0.998194,0.051987,0.03003,-0.002132
331702,-3.792466,0.997791,0.052423,0.040712,-0.002742
331763,-3.447171,0.998268,0.047288,0.034892,-0.002892
331804,-3.088862,0.998844,0.040584,0.0257,-0.001689
331866,-2.716193,0.998655,0.045518,0.024737,-0.00223
331928,-2.333735,0.998572,0.044707,0.029071,-0.003336
331969,-1.981515,0.998751,0.038981,0.03117,-0.002459
332031,-1.595101,0.998758,0.038321,0.031818,-0.001298
332092,-1.21123,0.998612,0.041875,0.031942,-0.000779
332133,-0.837856,0.998406,0.043891,0.03544,0.00179
332194,-0.446046,0.998278,0.045914,0.036453,-0.002142
332256,-0.066859,0.99821,0.046374,0.037686,-0.002368
332317,0.297629,0.998339,0.043998,0.037035,-0.003476
332358,0.642262,0.998541,0.036506,0.039783,-0.000099
332420,1.002923,0.998408,0.035379,0.043915,-0.001282
332481,1.376591,0.998244,0.037818,0.045542,-0.002021
332522,1.760657,0.997957,0.041201,0.048774,-0.002369
332584,2.147376,0.997777,0.042239,0.051542,-0.000796
332645,2.552529,0.997818,0.037537,0.054235,-0.002966
332686,2.907386,0.997607,0.039012,0.056898,-0.00466
332748,3.317006,0.997814,0.035433,0.055773,-0.000647
332809,3.720344,0.99801,0.030625,0.055079,-0.00191
332871,4.119015,0.99766,0.032504,0.06011,-0.002424
332912,4.535656,0.997362,0.033456,0.064416,0.001065
332974,4.932739,0.996936,0.03324,0.070771,-0.002448
333036,5.357478,0.995929,0.033434,0.083706,-0.001158
333076,5.728669,0.994973,0.031129,0.095181,-0.000185
333138,6.126838,0.993859,0.029067,0.106699,-0.003715
333200,6.543148,0.992008,0.030086,0.122537,-0.000581
333241,6.917146,0.989961,0.030123,0.138061,-0.003019
333302,7.339059,0.986811,0.025676,0.159789,-0.003587
333364,7.762753,0.984568,0.024085,0.173306,-0.003355
333405,8.123184,0.984112,0.031461,0.174508,-0.009013
333466,8.528994,0.985175,0.026356,0.169418,-0.005806
333507,8.849154,0.988644,0.018494,0.149126,-0.00177
333569,9.280233,0.995695,0.024404,0.089329,-0.003961
333631,9.718934,0.99814,0.027263,0.05445,-0.002807
333692,10.167441,0.998655,0.031349,0.041298,-0.000082
333733,10.610411,0.998504,0.037386,0.039856,-0.00201
333795,11.041501,0.998502,0.038197,0.039156,-0.001464
333856,11.448305,0.998569,0.040795,0.034513,-0.001888
333898,11.873282,0.998254,0.045584,0.037549,-0.001394
333960,12.201345,0.997904,0.050434,0.040502,-0.002024
334021,12.662693,0.997996,0.048623,0.040254,-0.004291
334062,13.140264,0.997988,0.043065,0.04637,-0.003798
334124,13.627881,0.997823,0.038887,0.0532,-0.002719
334185,14.12148,0.997705,0.039452,0.054987,-0.002123
334226,14.579782,0.997467,0.038601,0.059484,-0.005676
334288,15.035797,0.997606,0.034387,0.059988,-0.001423
334350,15.526258,0.997337,0.031524,0.065726,-0.002283
334391,16.016935,0.997339,0.028553,0.06696,-0.004004
334453,16.512884,0.997328,0.029815,0.066671,-0.001899
334514,17.003109,0.996906,0.033342,0.071172,-0.001445
334555,17.496328,0.996544,0.033356,0.076072,-0.00028
334617,17.959841,0.996917,0.023036,0.074995,0.000969
334678,18.451254,0.997177,0.022696,0.071556,-0.001347
334720,18.939068,0.99724,0.023602,0.070384,-0.001406
334781,19.428106,0.997085,0.026516,0.071516,-0.001986
334842,19.909859,0.996954,0.022231,0.074759,0.000486
334884,20.382627,0.997005,0.021737,0.074185,-0.002313
334945,20.829357,0.997358,0.021255,0.06941,-0.002695
335006,21.272226,0.997651,0.023122,0.064385,-0.003583
335047,21.743399,0.997839,0.01748,0.063323,-0.001212
335109,22.240234,0.997593,0.008101,0.068844,-0.001571
335150,22.736378,0.996971,0.007946,0.077355,0.001567
335212,23.240196,0.996795,0.011092,0.079222,0.000063
335273,23.742271,0.997027,0.021408,0.074016,-0.000373
335335,24.203114,0.997387,0.025316,0.06765,0.001153
335376,24.650471,0.997476,0.021464,0.067525,-0.004577
335438,25.149395,0.997246,0.020477,0.0712,-0.003437
335500,25.656347,0.997383,0.018653,0.069848,0.001053
335541,26.161047,0.997692,0.019675,0.064859,-0.004087
335602,26.667395,0.997388,0.019621,0.069486,-0.001809
335664,27.125259,0.99594,0.018954,0.087986,-0.00159
335705,27.578974,0.991134,0.031803,0.128934,-0.004331
335766,28.031889,0.979991,0.046131,0.193397,-0.00933
335828,28.423223,0.968108,0.060218,0.242706,-0.015298
335869,28.822979,0.951615,0.073986,0.297359,-0.02307
335930,29.193283,0.929475,0.090343,0.356056,-0.033736
335992,29.499529,0.903016,0.118459,0.40953,-0.053057
336053,29.900511,0.8815,0.153093,0.440228,-0.075637
336095,30.183506,0.824178,0.187135,0.522596,-0.112267
336156,30.519089,0.435141,0.655777,0.363497,-0.498477
336218,30.798361,0.152963,0.922076,0.065315,-0.349446
336259,31.014202,0.111797,0.993483,0.006808,-0.021122
336320,31.225231,0.113922,0.951946,-0.029846,0.28272
336362,31.397999,0.173689,0.874427,-0.084286,0.445091
336424,31.632978,0.282223,0.790517,-0.179935,0.512891
336485,31.837822,0.364482,0.730363,-0.256198,0.51777
336546,32.028801,0.400851,0.699398,-0.293145,0.51403
336587,32.169209,0.44515,0.663154,-0.3332,0.501045
336649,32.285141,0.540108,0.581114,-0.411584,0.44854
336711,32.377705,0.650333,0.462797,-0.488957,0.351864
336772,32.434601,0.866368,0.213451,-0.437358,0.112088
336813,32.450905,0.943463,0.079471,-0.320409,0.03002
336875,32.466682,0.985177,0.019349,-0.170385,0.004667
336936,32.505478,0.999027,-0.00683,-0.043559,0.001119
336978,32.568832,0.969605,-0.009265,0.244464,0.004255
337040,32.557739,0.767192,0.235975,0.575584,-0.156319
337080,32.549648,0.488137,0.738224,0.269457,-0.379658
337142,32.506924,0.40869,0.895739,0.088532,-0.15095
337203,32.411079,0.291961,0.94355,-0.038982,0.151503
